city,latitude,longitude,population,country_code,c40,Population with at least some secondary education (% ages 25 and older),"Mean years of schooling, male (years)",Share of seats in parliament (% held by women),"Adolescent birth rate (births per 1,000 women ages 15-19)",Total population (millions),Sex ratio at birth (male to female births),"Remittances, inflows (% of GDP)","Foreign direct investment, net inflows (% of GDP)",Private capital flows (% of GDP),"Life expectancy at birth, female (years)",Exports and imports (% of GDP),Human Development Index (HDI),Total unemployment rate (female to male ratio),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Inequality in income (%),Official entrance age to primary education (years),"Gross enrolment ratio, lower secondary, female (%)","Gross enrolment ratio, pre-primary, both sexes (%)","Gross enrolment ratio, pre-primary, male (%)","Gross enrolment ratio, primary, gender parity index (GPI)","Gross enrolment ratio, secondary, gender parity index (GPI)","Gross enrolment ratio, upper secondary, both sexes (%)","Gross intake ratio to Grade 1 of primary education, female (%)","Labor force, female (% of total labor force)","Mortality rate, under-5 (per 1,000 live births)",Percentage of enrolment in pre-primary education in private institutions (%),"Percentage of male students enrolled in primary education who are over-age, male (%)","Percentage of repeaters in primary education, all grades, both sexes (%)","Percentage of repeaters in primary education, all grades, female (%)","Percentage of students enrolled in primary education who are over-age, both sexes (%)","Population, female (% of total)","Prevalence of HIV, total (% of population ages 15-49)","Primary completion rate, both sexes (%)","Unemployment, male (% of male labor force) (modeled ILO estimate)",Agricultural water withdrawal as % of total water withdrawal,Industrial water withdrawal as % of total water withdrawal,Interannual variability (WRI),MDG 7.5. Freshwater withdrawal as % of total renewable water resources,SDG 6.4.1. Industrial Water Use Efficiency,SDG 6.4.2. Water Stress,Total internal renewable water resources per capita,country
Schaan,47.1667,9.5167,5959.0,LIE,False,132.179308743012,13.700435422034905,12.0,-56.05555791444061,0.038,1.0614416764123962,-9.536193797523396,4.075952429012263,-1.1434836922575506,85.72669547870292,205.58852566603028,0.919,5.5885483230647655,12.248398216067017,18.69573130738132,7,94.073143005371,103.63636016845699,101.860473632813,0.984139978885651,0.7781299948692321,138.557022094727,88.5057525634766,50.657355585516406,2.8294873595986303,2.2556400299072297,1.4749300479888898,3.1991701126098597,3.17459988594055,1.4162900447845501,49.937395770100686,0.5978195141038327,105.74713134765601,-0.3194379564587422,52.04019022331976,19.061119980550732,0.8,60.4424891349586,454.8899129573394,68.5650024992896,-1765.6306660053297,Liechtenstein
Vaduz,47.1415,9.5215,36281.0,LIE,False,132.179308743012,13.700435422034905,12.0,-56.05555791444061,0.038,1.0614416764123962,-9.536193797523396,4.075952429012263,-1.1434836922575506,85.72669547870292,205.58852566603028,0.919,5.5885483230647655,12.248398216067017,18.69573130738132,7,94.073143005371,103.63636016845699,101.860473632813,0.984139978885651,0.7781299948692321,138.557022094727,88.5057525634766,50.657355585516406,2.8294873595986303,2.2556400299072297,1.4749300479888898,3.1991701126098597,3.17459988594055,1.4162900447845501,49.937395770100686,0.5978195141038327,105.74713134765601,-0.3194379564587422,52.04019022331976,19.061119980550732,0.8,60.4424891349586,454.8899129573394,68.5650024992896,-1765.6306660053297,Liechtenstein
Mitsamiouli,-11.3819,43.3,7235.0,COM,False,46.58322410804495,6.031000000000001,6.061,65.351,0.851,1.05,11.401,3.861735263893273,-3.666369464432591,66.12100000000001,74.39829942328406,0.5539999999999999,1.155,37.473,56.0,6,90.41438684568443,64.52314751654096,64.45714002555596,0.9827514537838656,0.971442520583891,82.92749742373333,104.66143430439271,41.4054189663823,75.8,35.259155223208154,8.724082025251922,3.9362977465813236,3.5954603294549567,8.191373462934889,49.566330304141204,0.1,93.0652787590709,18.0,47.0,5.0,1.1360035466845435,0.8333333333,248.1332852506,0.8333333333,1474.3970944548,Comoros
Mkazi,-11.7323,43.2671,8438.0,COM,False,46.58322410804495,6.031000000000001,6.061,65.351,0.851,1.05,11.401,3.861735263893273,-3.666369464432591,66.12100000000001,74.39829942328406,0.5539999999999999,1.155,37.473,56.0,6,90.41438684568443,64.52314751654096,64.45714002555596,0.9827514537838656,0.971442520583891,82.92749742373333,104.66143430439271,41.4054189663823,75.8,35.259155223208154,8.724082025251922,3.9362977465813236,3.5954603294549567,8.191373462934889,49.566330304141204,0.1,93.0652787590709,18.0,47.0,5.0,1.1360035466845435,0.8333333333,248.1332852506,0.8333333333,1474.3970944548,Comoros
Moroni,-11.7036,43.2536,111329.0,COM,False,46.58322410804495,6.031000000000001,6.061,65.351,0.851,1.05,11.401,3.861735263893273,-3.666369464432591,66.12100000000001,74.39829942328406,0.5539999999999999,1.155,37.473,56.0,6,90.41438684568443,64.52314751654096,64.45714002555596,0.9827514537838656,0.971442520583891,82.92749742373333,104.66143430439271,41.4054189663823,75.8,35.259155223208154,8.724082025251922,3.9362977465813236,3.5954603294549567,8.191373462934889,49.566330304141204,0.1,93.0652787590709,18.0,47.0,5.0,1.1360035466845435,0.8333333333,248.1332852506,0.8333333333,1474.3970944548,Comoros
Mutsamudu,-12.1667,44.4,30000.0,COM,False,46.58322410804495,6.031000000000001,6.061,65.351,0.851,1.05,11.401,3.861735263893273,-3.666369464432591,66.12100000000001,74.39829942328406,0.5539999999999999,1.155,37.473,56.0,6,90.41438684568443,64.52314751654096,64.45714002555596,0.9827514537838656,0.971442520583891,82.92749742373333,104.66143430439271,41.4054189663823,75.8,35.259155223208154,8.724082025251922,3.9362977465813236,3.5954603294549567,8.191373462934889,49.566330304141204,0.1,93.0652787590709,18.0,47.0,5.0,1.1360035466845435,0.8333333333,248.1332852506,0.8333333333,1474.3970944548,Comoros
Monaco,43.7396,7.4069,36371.0,MCO,False,62.48856881005444,9.239213263203355,33.333,53.4790780321027,0.039,1.0462424568260988,4.125634670960814,4.349009383327518,-3.4864443915753736,80.61928008812826,102.8016966935333,0.7516501079882932,1.1445011400718048,40.055094342718185,26.9066342081496,6,90.76708817659895,64.70053870856175,64.84461445943722,0.9903342242537816,0.9988942398462476,77.46758377731945,104.56055963960716,41.370707319013704,3.5,28.2103099822998,8.5717080847276,3.97338824975113,3.5878721027154934,8.088272903291353,49.9373969907854,-0.3217747179708681,90.11769620390021,6.433605733905298,0.0,0.0,1.7,68.39162711015453,506.0710127091714,67.78535581137126,14069.269448531224,Monaco
Muscat,23.6139,58.5922,1421409.0,OMN,False,66.633,9.371,9.884,13.056,4.975,1.05,0.051,2.0893934684250324,-6.7035679116331615,80.343,100.686,0.813,9.002,12.037,20.1,6,113.30593109130899,55.554328918457,54.80390930175779,1.0347800254821802,1.0681799650192298,96.3554916381835,102.557327270508,13.639670441593001,10.9,72.0724182128906,3.38418006896973,1.94436001777649,1.47535002231598,2.94513988494873,35.1600107719133,0.2519234116950883,105.224952697754,13.3999996185303,85.844017094,7.2115384615,3.1,116.7142857143,260.6077301181,116.7142857143,300.0474932318,Oman
Narva,59.3792,28.2006,57130.0,EST,False,100.0,12.68,29.703000000000003,7.6979999999999995,1.3259999999999998,1.07,1.73,9.232000000000001,-3.0580000000000003,82.711,141.154,0.892,0.945,48.99100000000001,14.784,7,109.91520690918001,64.35685328558503,64.53396311252915,1.0024800300598102,0.99251002073288,117.87120819091801,97.76437377929692,48.7138830675601,3.1,29.84099668083916,4.20315980911255,0.513859987258911,0.320250004529953,3.5505199432373,53.2293036728426,-4.155857981779319,101.502563476563,6.199999809265139,0.25211496440000003,96.4199675052,2.1,13.9309698579,2.9660449376,19.3073593074,9633.2396031499,Estonia
Pärnu,58.3844,24.4989,39438.0,EST,False,100.0,12.68,29.703000000000003,7.6979999999999995,1.3259999999999998,1.07,1.73,9.232000000000001,-3.0580000000000003,82.711,141.154,0.892,0.945,48.99100000000001,14.784,7,109.91520690918001,64.35685328558503,64.53396311252915,1.0024800300598102,0.99251002073288,117.87120819091801,97.76437377929692,48.7138830675601,3.1,29.84099668083916,4.20315980911255,0.513859987258911,0.320250004529953,3.5505199432373,53.2293036728426,-4.155857981779319,101.502563476563,6.199999809265139,0.25211496440000003,96.4199675052,2.1,13.9309698579,2.9660449376,19.3073593074,9633.2396031499,Estonia
Tallinn,59.4372,24.745,434562.0,EST,False,100.0,12.68,29.703000000000003,7.6979999999999995,1.3259999999999998,1.07,1.73,9.232000000000001,-3.0580000000000003,82.711,141.154,0.892,0.945,48.99100000000001,14.784,7,109.91520690918001,64.35685328558503,64.53396311252915,1.0024800300598102,0.99251002073288,117.87120819091801,97.76437377929692,48.7138830675601,3.1,29.84099668083916,4.20315980911255,0.513859987258911,0.320250004529953,3.5505199432373,53.2293036728426,-4.155857981779319,101.502563476563,6.199999809265139,0.25211496440000003,96.4199675052,2.1,13.9309698579,2.9660449376,19.3073593074,9633.2396031499,Estonia
Tartu,58.38,26.7225,93865.0,EST,False,100.0,12.68,29.703000000000003,7.6979999999999995,1.3259999999999998,1.07,1.73,9.232000000000001,-3.0580000000000003,82.711,141.154,0.892,0.945,48.99100000000001,14.784,7,109.91520690918001,64.35685328558503,64.53396311252915,1.0024800300598102,0.99251002073288,117.87120819091801,97.76437377929692,48.7138830675601,3.1,29.84099668083916,4.20315980911255,0.513859987258911,0.320250004529953,3.5505199432373,53.2293036728426,-4.155857981779319,101.502563476563,6.199999809265139,0.25211496440000003,96.4199675052,2.1,13.9309698579,2.9660449376,19.3073593074,9633.2396031499,Estonia
Viljandi,58.3633,25.5956,17407.0,EST,False,100.0,12.68,29.703000000000003,7.6979999999999995,1.3259999999999998,1.07,1.73,9.232000000000001,-3.0580000000000003,82.711,141.154,0.892,0.945,48.99100000000001,14.784,7,109.91520690918001,64.35685328558503,64.53396311252915,1.0024800300598102,0.99251002073288,117.87120819091801,97.76437377929692,48.7138830675601,3.1,29.84099668083916,4.20315980911255,0.513859987258911,0.320250004529953,3.5505199432373,53.2293036728426,-4.155857981779319,101.502563476563,6.199999809265139,0.25211496440000003,96.4199675052,2.1,13.9309698579,2.9660449376,19.3073593074,9633.2396031499,Estonia
Neiafu,-18.6496,-173.9833,7391.0,TON,False,93.78399999999999,11.16,7.407,14.662,0.10400000000000001,1.05,6.538348244982079,3.8648666162065286,-3.1487962539794134,72.887,77.80742153233956,0.725,3.7960000000000003,49.81399999999999,40.12317201266195,6,90.72017496636197,64.60519686735199,64.63416330896717,0.9902108780368502,0.9885848603275882,74.539445291224,104.52753605543964,38.5481414913003,16.8,38.46152477179423,8.70998947139315,3.939398472924513,3.5934439221245085,8.183692436729743,49.8589801444043,-0.8761419052058628,91.66048766030826,3.5,52.63411827545687,18.47155580424146,1.788302184020333,60.285953995177024,493.5368733643969,68.87428039971532,-1777.0257257710848,Tonga
Osijek,45.5603,18.6703,103162.0,HRV,False,95.845,12.173,20.53,8.681000000000001,4.13,1.06,6.675,1.9369999999999998,-0.595,81.59,102.85,0.851,1.5859999999999999,46.269,14.672,7,106.446273803711,62.7255706787109,63.894989013671896,1.00249004364014,1.0490900278091402,92.9478302001953,97.3793563842773,46.5342262910639,4.8,15.198240280151401,1.13996005058289,0.16753000020980802,0.13161000609397902,0.995970010757446,51.8171564116644,0.1,100.164016723633,15.6999998092651,10.6293706294,25.7342657343,1.0,0.6378199052,49.952877549300005,1.4959982213999998,9012.9784498968,Croatia
Rijeka,45.3297,14.4322,128624.0,HRV,False,95.845,12.173,20.53,8.681000000000001,4.13,1.06,6.675,1.9369999999999998,-0.595,81.59,102.85,0.851,1.5859999999999999,46.269,14.672,7,106.446273803711,62.7255706787109,63.894989013671896,1.00249004364014,1.0490900278091402,92.9478302001953,97.3793563842773,46.5342262910639,4.8,15.198240280151401,1.13996005058289,0.16753000020980802,0.13161000609397902,0.995970010757446,51.8171564116644,0.1,100.164016723633,15.6999998092651,10.6293706294,25.7342657343,1.0,0.6378199052,49.952877549300005,1.4959982213999998,9012.9784498968,Croatia
Split,43.51,16.45,178102.0,HRV,False,95.845,12.173,20.53,8.681000000000001,4.13,1.06,6.675,1.9369999999999998,-0.595,81.59,102.85,0.851,1.5859999999999999,46.269,14.672,7,106.446273803711,62.7255706787109,63.894989013671896,1.00249004364014,1.0490900278091402,92.9478302001953,97.3793563842773,46.5342262910639,4.8,15.198240280151401,1.13996005058289,0.16753000020980802,0.13161000609397902,0.995970010757446,51.8171564116644,0.1,100.164016723633,15.6999998092651,10.6293706294,25.7342657343,1.0,0.6378199052,49.952877549300005,1.4959982213999998,9012.9784498968,Croatia
Velika Gorica,45.7,16.0667,63517.0,HRV,False,95.845,12.173,20.53,8.681000000000001,4.13,1.06,6.675,1.9369999999999998,-0.595,81.59,102.85,0.851,1.5859999999999999,46.269,14.672,7,106.446273803711,62.7255706787109,63.894989013671896,1.00249004364014,1.0490900278091402,92.9478302001953,97.3793563842773,46.5342262910639,4.8,15.198240280151401,1.13996005058289,0.16753000020980802,0.13161000609397902,0.995970010757446,51.8171564116644,0.1,100.164016723633,15.6999998092651,10.6293706294,25.7342657343,1.0,0.6378199052,49.952877549300005,1.4959982213999998,9012.9784498968,Croatia
Zadar,44.1167,15.2167,75082.0,HRV,False,95.845,12.173,20.53,8.681000000000001,4.13,1.06,6.675,1.9369999999999998,-0.595,81.59,102.85,0.851,1.5859999999999999,46.269,14.672,7,106.446273803711,62.7255706787109,63.894989013671896,1.00249004364014,1.0490900278091402,92.9478302001953,97.3793563842773,46.5342262910639,4.8,15.198240280151401,1.13996005058289,0.16753000020980802,0.13161000609397902,0.995970010757446,51.8171564116644,0.1,100.164016723633,15.6999998092651,10.6293706294,25.7342657343,1.0,0.6378199052,49.952877549300005,1.4959982213999998,9012.9784498968,Croatia
Zagreb,45.8,15.95,790017.0,HRV,False,95.845,12.173,20.53,8.681000000000001,4.13,1.06,6.675,1.9369999999999998,-0.595,81.59,102.85,0.851,1.5859999999999999,46.269,14.672,7,106.446273803711,62.7255706787109,63.894989013671896,1.00249004364014,1.0490900278091402,92.9478302001953,97.3793563842773,46.5342262910639,4.8,15.198240280151401,1.13996005058289,0.16753000020980802,0.13161000609397902,0.995970010757446,51.8171564116644,0.1,100.164016723633,15.6999998092651,10.6293706294,25.7342657343,1.0,0.6378199052,49.952877549300005,1.4959982213999998,9012.9784498968,Croatia
Palikir,6.9178,158.185,6227.0,FSM,False,0.0,7.628541433147972,0.1,13.924000000000001,0.114,1.06,6.825206072785622,3.0755562293589254,-2.79030780708148,69.596,70.6409452017708,0.62,2.2653129076274414,33.98195061685935,26.4,6,82.65802001953129,33.0462684631348,34.338878631591705,1.00308001041412,0.9247745192414246,72.51319412630082,102.42151641845699,28.22041537004861,34.3,4.01943016052246,0.0,3.9551994816844123,3.6248933077273797,0.0,48.7862334453733,-3.820011459606612,92.46292470981764,7.840591741309968,52.70765535184239,18.53301858722014,1.827283720774244,60.42239280106186,513.4040018372647,68.87863256095238,-1777.7325876862894,Micronesia (Federated States of)
Paro,27.4333,89.4167,15000.0,BTN,False,27.621,4.793,15.277999999999999,20.184,0.763,1.04,6.0087729966351375,4.013636460906263,-4.164286350456538,72.176,85.95842956183675,0.654,1.8259999999999998,32.855,20.0,6,101.993019104004,25.799329757690398,24.975049972534197,1.00406002998352,1.0031678852073973,63.912045711019935,90.10610961914058,39.8593995055865,33.6,24.0561408996582,9.035572046753757,6.01423978805541,5.04231977462769,8.702835991783392,46.8567553185409,2.4823820505520686,99.22667694091801,1.89999997615814,94.0828402367,0.8875739645,0.6,0.4332051282,212.2096371155,1.4138075313999998,104618.92556363401,Bhutan
Punakha,27.6167,89.8667,5000.0,BTN,False,27.621,4.793,15.277999999999999,20.184,0.763,1.04,6.0087729966351375,4.013636460906263,-4.164286350456538,72.176,85.95842956183675,0.654,1.8259999999999998,32.855,20.0,6,101.993019104004,25.799329757690398,24.975049972534197,1.00406002998352,1.0031678852073973,63.912045711019935,90.10610961914058,39.8593995055865,33.6,24.0561408996582,9.035572046753757,6.01423978805541,5.04231977462769,8.702835991783392,46.8567553185409,2.4823820505520686,99.22667694091801,1.89999997615814,94.0828402367,0.8875739645,0.6,0.4332051282,212.2096371155,1.4138075313999998,104618.92556363401,Bhutan
Thimphu,27.4833,89.6333,104000.0,BTN,False,27.621,4.793,15.277999999999999,20.184,0.763,1.04,6.0087729966351375,4.013636460906263,-4.164286350456538,72.176,85.95842956183675,0.654,1.8259999999999998,32.855,20.0,6,101.993019104004,25.799329757690398,24.975049972534197,1.00406002998352,1.0031678852073973,63.912045711019935,90.10610961914058,39.8593995055865,33.6,24.0561408996582,9.035572046753757,6.01423978805541,5.04231977462769,8.702835991783392,46.8567553185409,2.4823820505520686,99.22667694091801,1.89999997615814,94.0828402367,0.8875739645,0.6,0.4332051282,212.2096371155,1.4138075313999998,104618.92556363401,Bhutan
Wangdue Phodrang,27.4333,89.9167,5000.0,BTN,False,27.621,4.793,15.277999999999999,20.184,0.763,1.04,6.0087729966351375,4.013636460906263,-4.164286350456538,72.176,85.95842956183675,0.654,1.8259999999999998,32.855,20.0,6,101.993019104004,25.799329757690398,24.975049972534197,1.00406002998352,1.0031678852073973,63.912045711019935,90.10610961914058,39.8593995055865,33.6,24.0561408996582,9.035572046753757,6.01423978805541,5.04231977462769,8.702835991783392,46.8567553185409,2.4823820505520686,99.22667694091801,1.89999997615814,94.0828402367,0.8875739645,0.6,0.4332051282,212.2096371155,1.4138075313999998,104618.92556363401,Bhutan
Pyongyang,39.03,125.73,2863000.0,PRK,False,49.509768143714744,8.207801588682672,17.613,0.28300000000000003,25.666,1.05,4.28698968001715,4.099301632346114,-3.0116067088968252,75.744,98.448683935508,0.652126408999669,0.75,39.148,25.772188232697616,7,92.1546401977539,50.8274002075195,50.5766105651855,1.00274002552032,1.01090002059937,94.74871826171879,98.09494018554692,47.8124565610962,21.1,38.94984145685148,0.0060700001195073,3.8884994466002434,3.5792810826634436,0.0067799999378621,51.0972940965261,12.26946659714058,89.53681033320733,5.0,76.3473399709,13.225068724200002,1.3,11.222034996800001,5.7680866905,27.7404677988,2634.7015758072,Democratic People's Republic of Korea
Roseau,15.3,-61.3833,16582.0,DMA,False,54.04347159920073,8.505686263394685,25.0,46.733787873714256,0.07200000000000001,1.0557663494236549,8.251,4.755795367624579,-2.7522979520381736,83.0119366837954,139.787,0.742,-0.1802756272100847,46.41400133878514,28.453247688257534,5,110.682113647461,87.422996520996,86.65319061279301,0.979879975318909,0.9861599802970891,81.12181091308591,112.847969055176,42.273371266945155,33.0,86.7293014526367,5.60867977142333,2.84008002281189,1.66393995285034,4.79097986221313,49.9373945927539,7.898698605701653,111.11110687255899,11.146897374684125,5.0,0.0,1.7696325524156702,10.0,541.7842111627965,10.0,2798.8468750875,Dominica
San Francisco,13.7,-88.1,16152.0,SLV,True,42.818999999999996,7.308,30.951999999999998,69.459,6.454,1.05,20.93,2.682,-2.589,77.842,77.179,0.6729999999999999,0.7959999999999999,48.703,21.811,7,98.476219177246,72.17149353027341,71.3321304321289,0.958660006523132,1.00679004192352,60.624149322509794,108.365898132324,41.867238084890296,15.5,17.0158596038818,17.525070190429698,5.633609771728519,4.31401014328003,15.506199836731,52.9507979353278,0.6,100.436172485352,8.5,67.5637393768,10.0566572238,1.5,8.0624286258,25.0151591616,13.212726138499999,2446.7269430816,El Salvador
San Miguel,13.4833,-88.1833,218410.0,SLV,False,42.818999999999996,7.308,30.951999999999998,69.459,6.454,1.05,20.93,2.682,-2.589,77.842,77.179,0.6729999999999999,0.7959999999999999,48.703,21.811,7,98.476219177246,72.17149353027341,71.3321304321289,0.958660006523132,1.00679004192352,60.624149322509794,108.365898132324,41.867238084890296,15.5,17.0158596038818,17.525070190429698,5.633609771728519,4.31401014328003,15.506199836731,52.9507979353278,0.6,100.436172485352,8.5,67.5637393768,10.0566572238,1.5,8.0624286258,25.0151591616,13.212726138499999,2446.7269430816,El Salvador
San Salvador,13.6989,-89.1914,567698.0,SLV,False,42.818999999999996,7.308,30.951999999999998,69.459,6.454,1.05,20.93,2.682,-2.589,77.842,77.179,0.6729999999999999,0.7959999999999999,48.703,21.811,7,98.476219177246,72.17149353027341,71.3321304321289,0.958660006523132,1.00679004192352,60.624149322509794,108.365898132324,41.867238084890296,15.5,17.0158596038818,17.525070190429698,5.633609771728519,4.31401014328003,15.506199836731,52.9507979353278,0.6,100.436172485352,8.5,67.5637393768,10.0566572238,1.5,8.0624286258,25.0151591616,13.212726138499999,2446.7269430816,El Salvador
Santa Ana,13.9833,-89.5333,270413.0,SLV,False,42.818999999999996,7.308,30.951999999999998,69.459,6.454,1.05,20.93,2.682,-2.589,77.842,77.179,0.6729999999999999,0.7959999999999999,48.703,21.811,7,98.476219177246,72.17149353027341,71.3321304321289,0.958660006523132,1.00679004192352,60.624149322509794,108.365898132324,41.867238084890296,15.5,17.0158596038818,17.525070190429698,5.633609771728519,4.31401014328003,15.506199836731,52.9507979353278,0.6,100.436172485352,8.5,67.5637393768,10.0566572238,1.5,8.0624286258,25.0151591616,13.212726138499999,2446.7269430816,El Salvador
